LATEST,SPEED,LOAD,MAP,IAT,RPM,DISTANCE,FUEL_USED,FUEL_CONSUMPTION,INSTANT_FUEL_CONSUMPTION,LATITUDE,LONGITUDE,ALTITUDE,HEADING,SPEED_GPS,TIME_GPS,X,Y,Z,AAT,AAP
1716019944750185000,68,17.254901960784316,22,34,4159.75,5523.431917,2.6853034801,5.710981719172162,0,46.74983866666667,23.476438166666668,378.6,203.59,68.967,08:12:24+00:00,-1,-33,125,13.949999999999989,101.8
1716019944989579000,68,17.254901960784316,22,34,4159.75,5527.953804,2.6853034801,5.709806291542427,0,46.74968783333333,23.4763425,378.7,203.5,64.433,08:12:25+00:00,-2,-31,124,13.949999999999989,101.8
1716019945261321000,68,17.254901960784316,22,34,3775.75,5533.086709,2.6853034801,5.708472621015825,0,46.74968783333333,23.4763425,378.7,203.5,64.433,08:12:25+00:00,-4,-33,137,13.949999999999989,101.8
1716019945261321000,68,17.254901960784316,22,34,3775.75,5533.086709,2.6853034801,5.708472621015825,0,46.74968783333333,23.4763425,378.7,203.5,64.433,08:12:25+00:00,-3,-33,117,13.949999999999989,101.8
1716019945499719000,68,17.254901960784316,22,34,3775.75,5537.589782,2.6853034801,5.707303110968431,0,46.74968783333333,23.4763425,378.7,203.5,64.433,08:12:25+00:00,-3,-35,120,13.949999999999989,101.8
1716019945740772000,57,17.254901960784316,22,34,3775.75,5541.406454,2.6853034801,5.706312243789906,0,46.74968783333333,23.4763425,378.7,203.5,64.433,08:12:25+00:00,-2,-33,114,13.949999999999989,101.8
1716019945979193000,57,17.254901960784316,27,34,3775.75,5545.181454,2.6853034801,5.705332534036927,0,46.749556166666665,23.476259,378.7,203.56,54.556,08:12:26+00:00,0,-37,130,13.949999999999989,101.8
1716019945979193000,57,17.254901960784316,27,34,3775.75,5545.181454,2.6853034801,5.705332534036927,0,46.749556166666665,23.476259,378.7,203.56,54.556,08:12:26+00:00,0,-32,122,13.949999999999989,101.8
1716019946220385000,57,17.254901960784316,27,34,2175.75,5549.000327,2.6853034801,5.704341780043286,0,46.749556166666665,23.476259,378.7,203.56,54.556,08:12:26+00:00,2,-33,132,13.949999999999989,101.8
1716019946459229000,57,17.254901960784316,27,34,2175.75,5552.782024,2.6853034801,5.703361010053039,0,46.749556166666665,23.476259,378.7,203.56,54.556,08:12:26+00:00,3,-25,143,13.949999999999989,101.8
1716019946699502000,57,17.254901960784316,27,34,2175.75,5556.586346,2.6853034801,5.702374712360124,0,46.749556166666665,23.476259,378.7,203.56,54.556,08:12:26+00:00,3,-25,143,13.949999999999989,101.8
